review_id,rating,review_title,review_text,group_type,reviewer_location,likes,published_date,travel_date,year,month,platform,lang,reviewer_total_contributions,reviewer_helpful_votes,has_owner_response,owner_response_text,review_length,experience_tier,emo_vader,eval_vader,emo_eval_bucket,bert_score
697237417,5,Incredible Museum,"My husband & I (both Roman Catholics , FYI) really found the HOLOCAUST MUSEUM informative, interactive, historical  and very well presented.

The guides lead you to an elevator in the lobby which takes you to the 4th floor. You then walk down the stairs to see each exhibit. Very clever to have the presentation from top to bottom.
The exhibits are displayed in chronological order from 1933-1945.

There are many exhibits, including one exhibit of major American newspapers’ front pages during war time. Another exhibit is a passage through a box car & through a concentration camp. Most exhibits have authentic photos. All exhibits have written historical information beside the exhibit. 

One of my favorite exhibits was the walls giving praise of those who helped Jews during wartime: Priests, normal citizens, citizens with influence like Schindler , etc

People attending were polite & quiet .",COUPLES,"San Diego, California",2,2019-08-09,2019-08,2019,2019-08,MOBILE,en,1200.0,136.0,False,,899,Power user (200+),0.9405,0.9405,Emo+ / Eval+,0.9996750354766846
153560273,5,Best of the Smithsonian Musuems,"You may think you don't want to see this, but I say don't miss it.  My wife has relatives that were in concentration camps and did not want to see this but went and was glad she did.  It paints the history of the rise and fall of Germany including Hitlers childhood. Anything that you might not want to view is hidden behind 3' walls to hide from children or anyone else that does not care to see the graphic scenes of the era.  We ended up spending a good 3-4 hours here.",COUPLES,"Portland, Oregon",0,2013-03-02,2012-10,2013,2013-03,OTHER,en,279.0,128.0,False,,472,Power user (200+),0.5018,0.5018,Emo+ / Eval+,0.7270786762237549
894734035,3,"Alas, this museum should be remodeled.","If you graze through the recent reviews, you gain a certain impression.  And sadly, this general thought is accurate.  The information that is presented is accurate, thoughtful, and powerful.  There are aspects of the Holocaust which are shown that few books, movies, or the media deal with.  However, the lay out of the museum does not work.  This type of layout may work in some cities; however, D.C. is known for school trips that do basically the same itinerary.  Therefore, this kind of cattle drive style was exhausting.  For the first twenty minutes, we simply stood in line and read a single panel on a wall.  I mentioned to my family if this was meant to humble us; how dare we think that our inconvenience is bad when in front of us is true pain!   

I'm really not sure why the displays are in such a confining way.  Even going to the bathroom becomes an agonizing process.

Great information, but not organized in a a practical, usable way.",FAMILY,"Hannibal, Missouri",2,2023-06-12,2023-05,2023,2023-06,OTHER,en,829.0,293.0,False,,952,Power user (200+),-0.1809,-0.1809,Emo- / Eval-,-0.984184741973877
122122765,3,good one time visit,overall the museum is educative. somewhat repetitive after a while.,NONE,"Cedar Rapids, Iowa",0,2011-12-26,2011-11,2011,2011-12,OTHER,en,192.0,186.0,False,,67,Experienced (51-200),-0.1796,-0.1796,Emo- / Eval-,-0.9973202347755432
476998371,5,Holocaust Museum Had The Greatest Impact,"My husband and I visited with our 17yr old granddaughter and for all of us this was the most important thing we experienced in DC. This museum presents extremely difficult and painful information in a powerful, personal way. My husband and Granddaughter prefer to power walk most museums, but we stayed 2.5 hours and could have used more time. I will never forget ""the shoes"". So well done, but some of it is very hard to witness. We must never forget.",FAMILY,,1,2017-04-18,2017-04,2017,2017-04,MOBILE,en,58.0,35.0,False,,452,Experienced (51-200),0.6173,0.6173,Emo+ / Eval+,0.9970605969429016
144893892,5,Never forget,"This memorial museum is excellent. The artifacts and the personal stories bring home the horror that was the holocaust. When you're having a bad day at work and think you've got it bad, picture yourself in that situation and you'll realize the true meaning of hardship. There is no low that humans won't stoop to inflict harm on other humans given the right circumstances. We must never forget what happened and try to make sure similar circumstances don't arise again.
The museum is definitely something to see while in the capital.",FRIENDS,"Gladwyne, Pennsylvania",0,2012-11-07,2012-08,2012,2012-11,OTHER,en,1162.0,387.0,False,,533,Power user (200+),-0.5454,0.0464,Mixed / Neutral,0.9996386766433716
553065670,5,Wow ..,"A very in-depth museum dedicated to the Holocaust. It definitely achieves its goal of inspiring citizens and leaders worldwide to confront hatred and prevent genocide. Yet as you walk through the museum, you realise that genocide unfortunately still continues in certain parts of the world now. 

I hope more people visit the museum and is made aware of how important it is to maintain democratic values and to take action to keep hatred and anti-semitism in check.",FAMILY,Australia,0,2018-01-10,2018-01,2018,2018-01,MOBILE,en,376.0,347.0,False,,465,Power user (200+),0.5945,0.5945,Emo+ / Eval+,0.9993292093276978
209650015,2,Not Yad Vashem,"I have been numerous times to Yad Vashem in Jerusalem, Israel and although having had high expectations when visiting the Holocaust Museum in Washington DC, I found it to be of a lesser standard than Yad Vashem. Considering that it has a couple of ""casts"" and not the originals, a lot of oversize posters and videos, I still think that it is worth visiting for the purpose of making people aware of the history, the more so if you are unable to go to Israel to see their Holocaust Museum (Yad Vashem).
For me, the most disgusting experience at the Museum in Washington DC was the HUGE amount of school groups, small children as well as young teens, visiting the museum with no respect for the fellow visitors..but even worse, NO respect for the memory, the purpose of why the museum is there. They were loud, noisy, on their cellphones, giggling...while in a quiet corner a woman was crying. Outrages, totally disrespectful, disappointing behavior which in turn prevented us from appreciating the efforts of the displays.
But to give credit....yes, worth seeing. If you are more informed about the Holocaust than the ""usual public"", you might be disappointed, especially if you have been to Yad Vashem with the extended parks, walkways etc. 
I was really disappointed, mostly in the behavior of the school groups that clearly did not respect or comprehend what they witnessed. 
I would advised people to NOT go during school breaks.",FRIENDS,"Houston, Texas",4,2014-06-09,2014-06,2014,2014-06,OTHER,en,79.0,46.0,False,,1432,Experienced (51-200),-0.9356,-0.9356,Emo- / Eval-,-0.9569433927536011
102660039,3,Timed ticket for what?,The permanent part of the museum requires a timed ticket (I thought this meant they would limit people to control the crowds). The amount of people they allowed through the main exhibit at one time did not allow for being able to see much (5-6 people deep to see in the exhibits enclosures). If the museum wanted to recreate the sensation of herding humans as experienced at the concentration camps then they were successful but if they want to educate people the amount of people did not allow for one to take in the exhibits.,NONE,"Morral, Ohio",1,2011-04-03,2011-03,2011,2011-04,OTHER,en,320.0,60.0,False,,527,Power user (200+),0.1326,0.1326,Mixed / Neutral,-0.997710108757019
669167769,3,Need to display all of the atrocities and not hide them behind barriers.,"I was a little disappointed in this particular museum as I have visited one in Israel.  My husband was not with me in Israel so I wanted him to have the experience as I think it's a great reminder to all of humanity the evil that humans are capable of to a fellow human being.  There was not a dry eye that came out of the museum in Israel.  The images of what happened to the Jewish people were up and out in the open.  The videos that showed the atrocities were not hidden behind waist high wall partitions that I remember.  There was no denying the horrors that these individuals experienced.  I remember vividly a sequence of photos showing men digging their own graves and then watching one by one as their fellow Jews were executed and put in the grave they just dug for themselves.  They had to watch and wait for their own bullet.  The women were made to strip down naked and then watch as each woman was shot and killed knowing the next bullet would be theirs.  It wasn't just killing, it was humiliating each person and taking all hope.  In those moments caught on camera and video I connected with those human beings and felt the humiliation, defeat, fear and knowing life was about to end.  It was a moment where you really realize these were human beings executed solely because they were Jewish.  It was so impactful.
This particular museum seemed to focus more on Hitler and his rise to power.  Personally I felt that the atrocities that the Jews experienced were somewhat lost as the most horrific parts were hidden on televisions that played on videos behind waist high walls.  I guess this is to prevent children from seeing these images however these events are every bit a part of what made the Holocaust so horrible.  They happened and hiding them changes the impact of the event.  There were A LOT of school groups going through the exhibit while we were there and they were laughing and snickering as they quickly moved through because they weren't stopping to see what was on the video screens.  I'm pretty sure a lot of them didn't even know the televisions were there because there were so many people waiting to view the area that people just passed the exhibit out of impatience.  In all honesty we skipped some of the televisions because the wait time and number of people were too much.  I felt like many of the kids just saw a man who rose to power, took people from their homes and put them in camps.  Some of them were gassed.  The clay display of the gas chamber is impactful but it's still not real.  When you see the actual videos of the people, then it becomes real.  These were real people and you connect with them.  I feel like that connection with reality is somewhat lost in the exhibit.  The video of the survivors at the end is wonderful.  I believe it would be even more impactful if individuals going through the exhibit were allowed to connect with the real life individuals in the moments that were captured on video and photographs.
The facilities are really nicely done.  Museum was very clean and the staff were great.  My lower rating is only reflective of hiding some of what I feel are super important parts that I believe ought to be out in the open for everyone to see.  Truth is truth and hiding parts of an event I believe changes the story and the impact.",COUPLES,,1,2019-04-25,2019-04,2019,2019-04,OTHER,en,4.0,4.0,False,,3314,New (1-10),0.9591,0.9687,Emo+ / Eval+,0.8345960378646851
